ID	CAS	SMILES	STATUS	EXP_VALUE
960	N.A.	NC(Cn1ccc(=O)c(O)c1)C(=O)O	TRAINING	0
961	N.A.	NC1CCCCC1N	TRAINING	1
962	N.A.	NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1	TRAINING	0
963	N.A.	NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2	TRAINING	1
964	N.A.	NCC(O)c1ccc(O)c(O)c1	TRAINING	0
965	N.A.	NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1	TRAINING	0
966	N.A.	NCCC(=O)C(O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O	TRAINING	0
967	N.A.	NCCC(=O)C(O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O	TRAINING	1
968	N.A.	NCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O	TRAINING	0
969	N.A.	NCCCC(=O)O	TRAINING	0
970	N.A.	NCCCC(N)(C(=O)O)C(F)F	TRAINING	0
971	N.A.	NCCCC(N)C(=O)O	TRAINING	1
972	N.A.	NCCCCC(N)C(=O)O	TRAINING	0
973	N.A.	NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	TRAINING	0
974	N.A.	NCCCNCCCCNCCCN	TRAINING	0
975	N.A.	NCCCNCCS[PH](=O)(=O)O	TRAINING	0
976	N.A.	NCCN	TRAINING	1
977	N.A.	NCCNC(=O)c1ccc(Cl)cn1	TRAINING	1
978	N.A.	NCCNCCNCCN	TRAINING	0
979	N.A.	NCCO	TRAINING	0
980	N.A.	NCCc1c[nH]c2ccc(O)cc12	TRAINING	0
981	N.A.	NCCc1c[nH]cn1	TRAINING	0
982	N.A.	NCCc1cc[nH]n1	TRAINING	0
983	N.A.	NCCc1ccc(O)cc1	TRAINING	0
984	N.A.	NCc1ccc(S(N)(=O)=O)cc1	TRAINING	0
985	N.A.	NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12	TRAINING	0
986	N.A.	NCc1cccnc1	TRAINING	1
987	N.A.	NNC(=O)c1ccncc1	TRAINING	1
988	N.A.	NNCCc1ccccc1	TRAINING	1
989	N.A.	NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl	TRAINING	0
990	N.A.	NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1	TRAINING	0
991	N.A.	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	TRAINING	1
992	N.A.	NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	TRAINING	1
993	N.A.	NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O	TRAINING	1
994	N.A.	NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O	TRAINING	1
995	N.A.	NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O	TRAINING	1
996	N.A.	NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	TRAINING	1
997	N.A.	NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1	TRAINING	0
998	N.A.	N[S+](=O)([O-])c1cc(Cl)c(Cl)c([S+](N)(=O)[O-])c1	TRAINING	0
999	N.A.	Nc1cc(-c2ccncc2)c[nH]c1=O	TRAINING	1
1000	N.A.	Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1	TRAINING	0
1001	N.A.	Nc1cc(Cl)c(O)c(Cl)c1	TRAINING	0
1002	N.A.	Nc1cc(Cl)cc(Cl)c1	TRAINING	0
1003	N.A.	Nc1ccc(C(=O)NCC(=O)O)cc1	TRAINING	0
1004	N.A.	Nc1ccc(Cc2ccc(N)cc2)cc1	TRAINING	1
1005	N.A.	Nc1ccc(O)c(C(=O)O)c1	TRAINING	1
1006	N.A.	Nc1ccc(O)cc1	TRAINING	0
1007	N.A.	Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1	TRAINING	1
1008	N.A.	Nc1ccc(S(=O)(=O)N=c2cc[nH]n2-c2ccccc2)cc1	TRAINING	1
1009	N.A.	Nc1ccc(S(=O)(=O)N=c2ccc(Cl)n[nH]2)cc1	TRAINING	1
1010	N.A.	Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1	TRAINING	1
1011	N.A.	Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1	TRAINING	0
1012	N.A.	Nc1ccc2cc3ccc(N)cc3nc2c1	TRAINING	0
1013	N.A.	Nc1cccc([N+](=O)[O-])c1	TRAINING	1
1014	N.A.	O=C(C(=O)C(O)O)C(O)O	TRAINING	0
1015	N.A.	O=C(C(O)C(O)CO)C(O)C(O)C(O)O	TRAINING	0
1016	N.A.	O=C(CCBr)N1CCN(C(=O)CCBr)CC1	TRAINING	1
1017	N.A.	O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	TRAINING	0
1018	N.A.	O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	TRAINING	0
1019	N.A.	O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	TRAINING	0
1020	N.A.	O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	TRAINING	0
1021	N.A.	O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1	TRAINING	0
1022	N.A.	O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21	TRAINING	1
1023	N.A.	O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1	TRAINING	1
1024	N.A.	O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1	TRAINING	1
1025	N.A.	O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1	TRAINING	0
1026	N.A.	O=C(Cn1ccnc1[N+](=O)[O-])NCCO	TRAINING	1
1027	N.A.	O=C(N=c1c(Cl)c[nH]cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1	TRAINING	1
1028	N.A.	O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1	TRAINING	1
1029	N.A.	O=C(NC1C(=O)N2C(C(=O)O)C(=CSc3nnnn3CS(=O)(=O)O)CSC12)C(O)c1ccccc1	TRAINING	0
1030	N.A.	O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1	TRAINING	0
1031	N.A.	O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I	TRAINING	0
1032	N.A.	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1	TRAINING	1
1033	N.A.	O=C(NCCO[N+](=O)[O-])c1cccnc1	TRAINING	1
1034	N.A.	O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1	TRAINING	0
1035	N.A.	O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1	TRAINING	1
1036	N.A.	O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1	TRAINING	1
1037	N.A.	O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1	TRAINING	0
1038	N.A.	O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1	TRAINING	0
1039	N.A.	O=C(O)C(Cl)Cl	TRAINING	0
1040	N.A.	O=C(O)C(O)c1ccccc1	TRAINING	1
1041	N.A.	O=C(O)C(S)C(S)C(=O)O	TRAINING	1
1042	N.A.	O=C(O)C1=C(CCO)OC2CC(=O)N12	TRAINING	1
1043	N.A.	O=C(O)C1CCCN1	TRAINING	0
1044	N.A.	O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O	TRAINING	1
1045	N.A.	O=C(O)C=Cc1ccc(Cn2ccnc2)cc1	TRAINING	1
1046	N.A.	O=C(O)CC(O)(CC(=O)O)C(=O)O	TRAINING	1
1047	N.A.	O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1	TRAINING	0
1048	N.A.	O=C(O)CCC(=O)O	TRAINING	0
1049	N.A.	O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1	TRAINING	0
1050	N.A.	O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1	TRAINING	1
1051	N.A.	O=C(O)CCCCC1SCC2NC(=O)NC21	TRAINING	0
1052	N.A.	O=C(O)CCCCCCCC(=O)O	TRAINING	0
1053	N.A.	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	TRAINING	1
1054	N.A.	O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1	TRAINING	0
1055	N.A.	O=C(O)CCCc1ccccc1	TRAINING	1
1056	N.A.	O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1	TRAINING	1
1057	N.A.	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	TRAINING	1
1058	N.A.	O=C(O)CCl	TRAINING	0
1059	N.A.	O=C(O)CF	TRAINING	1
1060	N.A.	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O	TRAINING	0
1061	N.A.	O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O	TRAINING	1
1062	N.A.	O=C(O)CNC(=O)c1ccccc1	TRAINING	0
1063	N.A.	O=C(O)CNC(=O)c1ccccc1I	TRAINING	0
1064	N.A.	O=C(O)CO	TRAINING	0
1065	N.A.	O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl	TRAINING	1
1066	N.A.	O=C(O)COc1nn(Cc2ccccc2)c2ccccc12	TRAINING	1
1067	N.A.	O=C(O)Cc1ccc(-c2ccccc2)cc1	TRAINING	0
1068	N.A.	O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	TRAINING	1
1069	N.A.	O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl	TRAINING	1
1070	N.A.	O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1	TRAINING	1
1071	N.A.	O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1	TRAINING	1
1072	N.A.	O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12	TRAINING	1
1073	N.A.	O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1	TRAINING	1
1074	N.A.	O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21	TRAINING	1
1075	N.A.	O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1	TRAINING	0
1076	N.A.	O=C(O)c1cc(-c2ccccc2)nc2ccccc12	TRAINING	1
1077	N.A.	O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1	TRAINING	1
1078	N.A.	O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O	TRAINING	1
1079	N.A.	O=C(O)c1cc(O)c2c(c1)C(c1c3cc(C(=O)O)cc(O)c3c(O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc13)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O	TRAINING	1
1080	N.A.	O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1	TRAINING	1
1081	N.A.	O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1	TRAINING	1
1082	N.A.	O=C(O)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1	TRAINING	1
1083	N.A.	O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12	TRAINING	1
1084	N.A.	O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1	TRAINING	1
1085	N.A.	O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	TRAINING	1
1086	N.A.	O=C(O)c1ccncc1	TRAINING	0
1087	N.A.	O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12	TRAINING	1
1088	N.A.	O=C(OCC(O)CO)c1ccccc1N=c1cc[nH]c2c(C(F)(F)F)cccc12	TRAINING	0
1089	N.A.	O=C(OCC(O)CO)c1ccccc1N=c1cc[nH]c2cc(Cl)ccc12	TRAINING	1
1090	N.A.	O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1	TRAINING	0
1091	N.A.	O=C(OCCN1CCOCC1)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1	TRAINING	0
1092	N.A.	O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1	TRAINING	1
1093	N.A.	O=C(OCc1ccccc1)c1ccccc1	TRAINING	0
1094	N.A.	O=C(OOC(=O)c1ccccc1)c1ccccc1	TRAINING	0
1095	N.A.	O=C(Oc1cccc2cccnc12)c1ccccc1	TRAINING	0
1096	N.A.	O=C(Oc1ccccc1)c1ccccc1O	TRAINING	1
1097	N.A.	O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O	TRAINING	1
1098	N.A.	O=C(c1ccccc1)C(O)c1ccccc1	TRAINING	0
1099	N.A.	O=C(c1ccccc1)c1ccccc1	TRAINING	0
1100	N.A.	O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21	TRAINING	0
1101	N.A.	O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	TRAINING	1
1102	N.A.	O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1	TRAINING	1
1103	N.A.	O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46	TRAINING	0
1104	N.A.	O=C1CCCCCN1	TRAINING	1
1105	N.A.	O=C1CCCO1	TRAINING	0
1106	N.A.	O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1	TRAINING	0
1107	N.A.	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F	TRAINING	0
1108	N.A.	O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1	TRAINING	1
1109	N.A.	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	TRAINING	1
1110	N.A.	O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1	TRAINING	0
1111	N.A.	O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2	TRAINING	0
1112	N.A.	O=C1NCC2(CCN(CCc3ccccc3)CC2)O1	TRAINING	0
1113	N.A.	O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	TRAINING	0
1114	N.A.	O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2	TRAINING	1
1115	N.A.	O=C1NS(=O)(=O)c2ccccc21	TRAINING	0
1116	N.A.	O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1	TRAINING	1
1117	N.A.	O=C1OC(OC(=O)c2ccc[nH]c2=Nc2cccc(C(F)(F)F)c2)c2ccccc21	TRAINING	1
1118	N.A.	O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21	TRAINING	1
1119	N.A.	O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	TRAINING	0
1120	N.A.	O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1	TRAINING	1
1121	N.A.	O=C1c2ccccc2C(=O)C1c1ccc(F)cc1	TRAINING	1
1122	N.A.	O=C1c2ccccc2C(=O)C1c1ccccc1	TRAINING	1
1123	N.A.	O=C1c2ccccc2CN2C(=O)c3ccccc3CN12	TRAINING	1
1124	N.A.	O=CCCCC=O	TRAINING	0
1125	N.A.	O=NN(CCCl)C(=O)NC1CCCCC1	TRAINING	1
1126	N.A.	O=P1(N(CCCl)CCCl)NCCCO1	TRAINING	1
1127	N.A.	O=S(=O)(O)NC1CCCCC1	TRAINING	0
1128	N.A.	O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1	TRAINING	1
1129	N.A.	O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1	TRAINING	0
1130	N.A.	O=S(=O)(O)c1ccc2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1	TRAINING	0
1131	N.A.	O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1	TRAINING	1
1132	N.A.	O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]	TRAINING	0
1133	N.A.	O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-]	TRAINING	0
1134	N.A.	O=[N+]([O-])c1ccc(C=NO)o1	TRAINING	0
1135	N.A.	O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1	TRAINING	1
1136	N.A.	O=[N+]([O-])c1ccc(O)c2ncccc12	TRAINING	0
1137	N.A.	O=[N+]([O-])c1cccc([N+](=O)[O-])c1	TRAINING	1
1138	N.A.	O=[PH](=O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	TRAINING	1
1139	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br	TRAINING	1
1140	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F	TRAINING	0
1141	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CBr	TRAINING	0
1142	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F	TRAINING	1
1143	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	TRAINING	1
1144	N.A.	O=c1[nH]c2cc(Cl)ccc2o1	TRAINING	1
1145	N.A.	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	TRAINING	1
1146	N.A.	O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1	TRAINING	1
1147	N.A.	O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1	TRAINING	1
1148	N.A.	O=c1[nH]cnc2c1ncn2C1CCC(CO)O1	TRAINING	1
1149	N.A.	O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	TRAINING	0
1150	N.A.	O=c1ccc2cc3ccoc3cc2o1	TRAINING	0
1151	N.A.	O=c1ccc2ccccc2o1	TRAINING	0
1152	N.A.	OC(CBr)C(O)C(O)C(O)CBr	TRAINING	1
1153	N.A.	OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1	TRAINING	0
1154	N.A.	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	TRAINING	0
1155	N.A.	OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2	TRAINING	0
1156	N.A.	OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	TRAINING	0
1157	N.A.	OC1COC(O)C(O)C1O	TRAINING	0
1158	N.A.	OCC(CO)(CO)CO	TRAINING	0
1159	N.A.	OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O	TRAINING	1
1160	N.A.	OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	TRAINING	0
1161	N.A.	OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O	TRAINING	0
1162	N.A.	OCC(O)CO	TRAINING	1
1163	N.A.	OCC(O)COc1ccc(Cl)cc1	TRAINING	0
1164	N.A.	OCC1(O)OCC(O)C(O)C1O	TRAINING	0
1165	N.A.	OCC1OC(O)C(O)C(O)C1O	TRAINING	0
1166	N.A.	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	TRAINING	0
1167	N.A.	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	TRAINING	0
1168	N.A.	OCC1OC(S)C(O)C(O)C1O	TRAINING	1
1169	N.A.	OCCCl	TRAINING	1
1170	N.A.	OCCN(CCO)CCO	TRAINING	0
1171	N.A.	OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1	TRAINING	0
1172	N.A.	OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1	TRAINING	0
1173	N.A.	OCCO	TRAINING	1
1174	N.A.	OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O	TRAINING	0
1175	N.A.	OCc1ccccc1	TRAINING	0
1176	N.A.	OCc1cccnc1	TRAINING	0
1177	N.A.	Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	TRAINING	0
1178	N.A.	Oc1c(Cl)cc(Cl)c2cccnc12	TRAINING	0
1179	N.A.	Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O	TRAINING	1
1180	N.A.	Oc1c(I)cc(I)c2cccnc12	TRAINING	0
1181	N.A.	Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1CCC2C1	TRAINING	1
1182	N.A.	Oc1c2c(c(O)n1CCCCN1CCN(c3nsc4ccccc34)CC1)CCCC2	TRAINING	0
1183	N.A.	Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2	TRAINING	1
1184	N.A.	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2	TRAINING	1
1185	N.A.	Oc1cc(O)cc(O)c1	TRAINING	1
1186	N.A.	Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1	TRAINING	0
1187	N.A.	Oc1ccc(Cl)cc1	TRAINING	0
1188	N.A.	Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O	TRAINING	1
1189	N.A.	Oc1ccc(OCc2ccccc2)cc1	TRAINING	0
1190	N.A.	Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314	TRAINING	0
1191	N.A.	Oc1ccc2ccccc2c1	TRAINING	1
1192	N.A.	Oc1cccc(O)c1	TRAINING	1
1193	N.A.	Oc1cccc2cccnc12	TRAINING	1
1194	N.A.	Oc1ccccc1Br	TRAINING	1
1195	N.A.	On1ccccc1=S	TRAINING	0
1196	N.A.	S=C=Nc1ccccc1	TRAINING	1
1197	N.A.	S=c1[nH]cnc2[nH]cnc12	TRAINING	1
1198	N.A.	Sc1ccccc1	TRAINING	1
1199	N.A.	[N-]=[N+]=CC(=O)OCC(N)C(=O)O	TRAINING	1
1200	N.A.	[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1	TRAINING	0
1201	N.A.	c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1	TRAINING	1
1202	N.A.	c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1	TRAINING	1
1203	N.A.	c1ccc(Sc2ccccc2)cc1	TRAINING	1
1204	N.A.	c1ccc2[nH]c(-c3cscn3)nc2c1	TRAINING	1
1205	N.A.	c1ccc2c(CC3=NCCN3)cccc2c1	TRAINING	0
1206	N.A.	c1ccc2c(c1)CCCC2	TRAINING	0
1207	N.A.	c1ccc2c(c1)CCCC2C1=NCCN1	TRAINING	0
1208	N.A.	c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2	TRAINING	1
1209	N.A.	c1ccc2cc(CC3=NCCN3)ccc2c1	TRAINING	0
1210	N.A.	c1ccc2ccccc2c1	TRAINING	0
1211	N.A.	c1ccncc1	TRAINING	1
1212	N.A.	c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1	TRAINING	0
1213	N.A.	c1coc(CN=c2[nH]cnc3[nH]cnc23)c1	TRAINING	0
1214	N.A.	c1nc[nH]n1	TRAINING	0
1215	N.A.	CC(Oc1cc(-c2cnn(C3CCNCC3)c2)c[nH]c1=N)c1c(Cl)ccc(F)c1Cl	TRAINING	1
1216	N.A.	CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	TRAINING	1
1217	N.A.	CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	TRAINING	1
1218	N.A.	N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1	TRAINING	1
1219	N.A.	CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1	TRAINING	1
1220	N.A.	CN1C(C(=O)N=c2[nH]ccs2)C(=O)c2ccccc2S1(=O)=O	TRAINING	1
1221	N.A.	C(#CCN1CCCC1)CN1CCCC1	TRAINING	0
1222	N.A.	CC1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21	TRAINING	1
1223	N.A.	CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2	TRAINING	1
1224	N.A.	C#Cc1cccc(N=c2[nH]cnc3cc(OCCOC)c(OCCOC)cc23)c1	TRAINING	1
1225	N.A.	C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12	TRAINING	1
1226	N.A.	C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(=N)[nH]3)C2SC1	TRAINING	1
1227	N.A.	CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21	TRAINING	1
1228	N.A.	CC(=NO)C(C)NCC(C)(C)CNC(C)C(C)=NO	TRAINING	0
1229	N.A.	CC(=O)NC1C(=NC(N)N)C=C(C(=O)O)OC1C(O)C(O)CO	TRAINING	0
1230	N.A.	CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1	TRAINING	0
1231	N.A.	CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	TRAINING	1
1232	N.A.	CC(O)C(O)C1CNc2[nH]c(=N)[nH]c(=O)c2N1	TRAINING	0
1233	N.A.	CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	TRAINING	1
1234	N.A.	CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1S(=O)(=O)O	TRAINING	0
1235	N.A.	CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4	TRAINING	1
1236	N.A.	CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1	TRAINING	0
