no.	CAS	SMILES	Status	Experimental
4869	18694-40-1	n1c(OC)cc(nc1n2nc(cc2(OC))C)C	Training	1.26
4870	18694-41-2	n1cnc(cc1)n2nc(cc2(OC))C	Training	0.5
4871	18694-42-3	n1cnc(cc1OC)n2nc(cc2(OC))C	Training	1.53
4872	18694-43-4	n1c(nc(cc1C)C)n2nc(cc2(OC))C	Training	0.73
4873	18697-50-2	O=C1C=C(N(N1)c2nc(cc(n2)C)C)C	Training	1.29
4874	18697-64-8	O=C1C=C(N(N1)c2ncncc2)C	Training	1.4
4875	18698-96-9	O=C(O)Cc1ccccc1I	Training	2.33
4876	18705-01-6	O=C(Nc1ccccc1)COc2ccccc2	Training	2.73
4877	18705-45-8	C(=Nc1ccc(cc1)c2ccc(N=C=S)cc2)=S	Training	5.5
4878	18708-70-8	O=[N+]([O-])c1c(cc(cc1Cl)Cl)Cl	Training	3.69
4879	18740-23-3	n1cnc(c2c1ccs2)N3CCOCC3	Training	1.65
4880	18774-47-5	N#Cc1c(N)sc2ccccc12	Training	2.17
4881	18818-44-5	O=S2(=O)(NC(=Nc1ccccc12)c3ccccc3)	Training	1.78
4882	18826-96-5	O=C1C(=NN=C(N1(N))SC)C	Training	-0.16
4883	18826-97-6	O=C1C(=NN=C(OC)N1(N))C(C)C	Training	-0.06
4884	18832-83-2	OC(C)C[Hg]Br	Training	0.02
4885	18839-88-8	O=C(N)CCC(NC(=O)C)C(=O)N	Training	-2.05
4886	18854-01-8	n1oc(cc1OP(OCC)(OCC)=S)c2ccccc2	Training	3.73
4887	18859-21-7	O=C(N(c1ccccc1)C)COc2ccccc2	Training	2.25
4888	18874-52-7	O=[N+]([O-])c1[nH]c(nc1Br)C	Training	1.14
4889	18881-04-4	OC1C=C(C)C2CC1C2(C)(C)	Training	3.16
4890	18883-05-1	c1ccc2c(c1)C3CCC2C(NC)C3	Training	2.64
4891	18883-66-4	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	-1.15
4892	18925-69-4	O=C(N(C)C)Cc1ccccc1	Training	1.48
4893	18936-17-9	N#CC(C)CC	Training	1.05
4894	18960-16-2	O=C(NC(C)C)c1cnccc1	Training	0.59
4895	18979-50-5	Oc1ccc(OCCC)cc1	Training	2.33
4896	18979-53-8	Oc1ccc(OCCCCC)cc1	Training	3.5
4897	18979-73-2	Oc1cccc(OCCCCC)c1	Training	3.63
4898	18984-21-9	O=[N+]([O-])C=Cc1ccc(cc1Cl)Cl	Training	3.26
4899	18997-88-1	OCC1OC(OCC)C(O)C(O)C1(O)	Training	-2.28
4900	19044-88-3	O=[N+]([O-])c1cc(cc(c1N(CCC)CCC)[N+](=O)[O-])S(=O)(=O)N	Training	3.73
4901	19055-50-6	O=C1c3ccccc3(C(=O)C1c2cc(OC)cc(OC)c2)	Training	2.86
4902	19055-70-0	O=C1c3ccccc3(C(=O)C1c2cccc(c2)C(F)(F)F)	Training	3.78
4903	19064-18-7	Fc1cccc(F)c1CO	Training	1.12
4904	19064-65-4	n1nc(OC)ccc1	Training	0.08
4905	19064-69-8	n1nc(N)c2ccccc2(c1)	Training	0.82
4906	19096-41-4	O=C(NC(C1OC(C(O)C(O)C1(O))SC)C(C)Cl)C2NCC(CCCCC)C2	Training	2.74
4907	19111-80-9	[O-][N+]#Cc1c(cc(cc1C)Br)C	Training	3.63
4908	19130-96-2	OCC1NCC(O)C(O)C1(O)	Training	-1.8
4909	19183-14-3	O=[N+]([O-])c1nc[nH]c1[N+](=O)[O-]	Training	0.65
4910	19183-15-4	O=[N+]([O-])c1ncn(c1[N+](=O)[O-])C	Training	0.41
4911	19183-16-5	O=[N+]([O-])c1nc([nH]c1[N+](=O)[O-])C	Training	0.77
4912	19183-17-6	O=[N+]([O-])c1nc(n(c1[N+](=O)[O-])C)C	Training	0.49
4913	19184-65-7	OCC(CO)(CO)CBr	Training	-0.7
4914	19202-92-7	O=C1OC2CC(C)C4C=CC(=O)C4(C)(C3OC(O)(C)C1(C)C23)	Training	0.3
4915	19213-65-1	O=C1NN=C(C(=O)N1)CC	Training	0.22
4916	19216-39-8	O=C(Nc1c(cccc1C)C)C(N(C)C)C	Training	1.53
4917	19218-88-3	O=C(O)c2ccc(cc2(Nc1ccccc1))Cl	Training	4.25
4918	19230-45-6	O=C(Nc1cccc(c1)I)C	Training	2.64
4919	19271-90-0	O=C(O)COc1ccccc1C(C)(C)C	Training	3.33
4920	19340-77-3	O=C(NCc1ccccc1)CO	Training	0.55
4921	19343-24-9	OC(COCc1ccccc1)CNC(C)C	Training	1.62
4922	19353-97-0	O=C(NN)c1ccnc(OC)c1	Training	-0.1
4923	19353-98-1	O=C(NN)c1ccnc(c1)N(CC)CC	Training	1.12
4924	19365-01-6	O=C1C(O)=CC=CN1C	Training	-0.4
4925	19387-91-8	O=[N+]([O-])c1cnc(n1CCS(=O)(=O)CC)C	Training	-0.35
4926	19387-93-0	O=[N+]([O-])c1cnc(n1CCS(=O)(=O)CCC)C	Training	0.23
4927	19387-94-1	O=[N+]([O-])c1cnc(n1CCS(=O)(=O)C)C	Training	-0.82
4928	19388-12-6	n1c(nc(nc1N)c2ccc(cc2)C)N	Training	1.92
4929	19390-40-0	O=[N+]([O-])c1cnc(n1CCS(=O)(=O)C(C)C)C	Training	0.13
4930	19398-61-9	c1cc(c(cc1Cl)C)Cl	Training	3.97
4931	19411-71-3	O=C(C(=Cc1ccccc1C)C(=O)C)C	Training	1.98
4932	19411-75-7	O=C(C(=Cc1ccc(cc1)Cl)C(=O)C)C	Training	2.32
4933	19411-80-4	O=C(OCC)C(=Cc1ccc(cc1)Cl)C(=O)C	Training	3.04
4934	19411-83-7	O=C(N)C(=Cc1ccccc1)C(=O)N	Training	-0.13
4935	19432-68-9	O=C(OC)Cc1cccs1	Training	1.51
4936	19438-10-9	O=C(OC)c1cccc(O)c1	Training	1.89
4937	19477-31-7	O=S2(=O)(NC=Nc1cc(ccc12)Cl)	Training	1.01
4938	19485-85-9	c1ccc2c(c1)CCC(NC)C2	Training	2.38
4939	19495-05-7	C(=NCc1ccc2ccccc2(c1))=S	Training	4.42
4940	19541-20-9	O=C(OCC)n2c(nc1ccccc12)c3ncsc3	Training	2.51
4941	19590-04-6	O=P(Oc1ccc(cc1)C(C)(C)C)(OC)NC	Training	2.71
4942	19590-05-7	O=P(Oc1cccc(c1)C(C)(C)C)(OC)NC	Training	2.65
4943	19591-17-4	O=C(Nc1ccccc1I)C	Training	1.62
4944	19607-41-1	O=C(OCC)C(C(=O)OCC)=C1SCCS1	Training	2.45
4945	19608-64-1	O=P(Oc1ccccc1Cl)(OC)NC	Training	1.61
4946	19666-30-9	O=C1OC(=NN1c2cc(OC(C)C)c(cc2Cl)Cl)C(C)(C)C	Training	4.8
4947	19670-19-0	O=P(Oc1ccc(cc1)Cl)(OC)NC	Training	1.85
4948	19701-84-9	O=C(NC(C(=O)NC)C(C)C)C	Training	-0.35
4949	19723-86-5	O=C(OC)C(C(=O)OC)=C1SCCS1	Training	1.51
4950	19727-83-4	O=[N+]([O-])c1ccc2c(c1)NCC2	Training	1.92
4951	19730-12-2	n1cccc(c1)CNC(C)C	Training	0.82
4952	19730-13-3	n1cccc(c1)CNCCC	Training	0.9
4953	19730-15-5	n1cccc(c1)CCNCC	Training	0.54
4954	19745-07-4	n1cc(ncc1Cl)Cl	Training	1.58
4955	19768-02-6	n1onc(c1c2ccccc2)c3ccccc3	Training	3.83
4956	19776-98-8	n1c(oc2ccccc12)NC	Training	1.82
4957	19789-60-7	O=C(N)C(NC(=O)C)CCCCN	Training	-2.82
4958	19797-08-1	O=C1N(CC)CCCCC1	Training	0.65
4959	19829-29-9	C1=CC(C=CN1)=S	Training	0.2
4960	19837-74-2	O=S(=O)(Nc1ccc(OC)cc1)c2ccc(N)cc2	Training	1.51
4961	19837-84-4	O=S(=O)(Nc1ccccc1(OC))c2ccc(N)cc2	Training	1.56
4962	19837-85-5	O=S(=O)(Nc1ccccc1Cl)c2ccc(N)cc2	Training	2
4963	19837-88-8	O=[N+]([O-])c2ccccc2(NS(=O)(=O)c1ccc(N)cc1)	Training	2.11
4964	19847-12-2	N#Cc1nccnc1	Training	-0.01
4965	19852-25-6	O=C1C=C(Oc2cccc(O)c12)c3ccc(O)c(O)c3	Training	3.31
4966	19860-27-6	O=C2NC(c1ccccc1)C(=O)C2	Training	0.48
4967	19865-55-5	[O-][N+](=Cc1ccc(cc1)C)c2ccccc2	Training	2.41
4968	19918-36-6	FC(F)(F)c1nc2cnccc2([nH]1)	Training	0.94
4969	19934-51-1	O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])C(Cl)(Cl)Cl	Training	1.97
4970	19937-59-8	O=C(Nc1ccc(OC)c(c1)Cl)N(C)C	Training	1.64
4971	19961-27-4	N(CC)C(C)C	Training	0.93
4972	19982-08-2	NC13(CC2CC(C)(C1)CC(C)(C2)C3)	Training	3.28
4973	20020-02-4	c1ccc2c(c1)c(c(c(c2Cl)Cl)Cl)Cl	Training	5.75
4974	20037-50-7	O=C(NS(=O)(=O)c1ccc(N)cc1)c2cc(ccc2C)C	Training	2.19
4975	20046-63-3	O=S2(=O)(NC(=Nc1ccc(cc12)C(F)(F)F)C)	Training	1.51
4976	20056-71-7	Oc1ccccc1CCCCCCCCCCC	Training	7.17
4977	20056-72-8	Oc1cccc(c1)CCCCCCCCCCC	Training	6.98
4978	20056-73-9	Oc1ccc(cc1)CCCCCCCCCCC	Training	7.18
4979	20057-31-2	C=C(c1ccccc1)CC(Cl)(Cl)Cl	Training	4.56
4980	20071-53-8	O=C1OC3C(C1(=C))C(OC(=O)C(=CC)C)CC(=C)C4C(O)C2OC2(C)C34(O)	Training	1.69
4981	20149-84-2	O=C(Nc1ccc(c(c1)Cl)Cl)CCl	Training	3.29
4982	20173-04-0	n1cccc(c1)CNC	Training	0.39
4983	20173-12-0	n1cccc(c1)CNCCCC	Training	1.34
4984	20173-18-6	n1cccc(c1)CN(C(C)C)C(C)C	Training	2.27
4985	20173-26-6	n1cccc(c1)CCN(C)C	Training	0.82
4986	20173-28-8	n1cccc(c1)CCN2CCCC2	Training	1.34
4987	20173-34-6	n1cccc(c1)CCN(CC)CC	Training	1.23
4988	20193-21-9	N(CCC)CCCC	Training	2.12
4989	20225-24-5	O=C(O)C(CC)CCC	Training	2.23
4990	20240-99-7	N(=NN(C)C)c1ccccc1(OC)	Training	2.34
4991	20241-00-3	N(=NN(C)C)c1ccccc1Cl	Training	3.03
4992	20241-03-6	N(=NN(C)C)c1cccc(c1)C	Training	2.85
4993	20241-05-8	N(=NN(C)C)c1cccc(c1)Cl	Training	3.44
4994	20241-06-9	O=[N+]([O-])c1cccc(N=NN(C)C)c1	Training	2.75
4995	20241-07-0	O=C(O)c1cccc(N=NN(C)C)c1	Training	2.03
4996	20252-42-0	O=CC=CC#CC#Cc1ccccc1	Training	3.09
4997	20252-43-1	O=C(OCC=CC#CC#Cc1ccccc1)C	Training	3.88
4998	20274-94-6	OCC2OC(Oc1ccc(cc1)C)C(O)C(O)C2(O)	Training	-0.16
4999	20282-30-8	c1ccc(cc1)c2cccc(c2)C(C)C	Training	5.33
5000	20285-70-5	n1cc(c(nc1N)N)Cc2ccc(OC)cc2	Training	1.34
5001	20285-74-9	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(c2)Cl	Training	1.92
5002	20292-08-4	O=C(OCC(CC)CCCC)CCCCCCCCCCC	Training	8.03
5003	20300-02-1	NC(c1cccs1)=S	Training	1.34
5004	20308-67-2	O=C(c1ccccc1(OCC))N2CCCCC2	Training	2.6
5005	20330-45-4	O=C(Nc1ccc(cc1)C(C)(C)C)C	Training	3.05
5006	20330-99-8	O=C(Nc1ccc(cc1)CCC)C	Training	2.75
5007	20344-69-8	n1cc(c(nc1N)N)Cc2cc(OC)cc(OC)c2	Training	1.57
5008	20383-28-2	O=C(c1ccccc1)N(C(C)C)C(C)C	Training	2.5
5009	20404-02-8	O=[N+]([O-])c1cc(c(O)c(c1Cl)Cl)Cl	Training	3.93
5010	20417-83-8	O=C(ON=C(C)C([N+](=O)[O-])(C)C)NC	Training	0.66
5011	20434-64-4	O=S2(=O)(NC(=Nc1ccccc12)C3CCCC3)	Training	1.83
5012	20434-66-6	O=S2(=O)(NC(=Nc1ccccc12)Cc3ccccc3)	Training	1.89
5013	20451-62-1	O=C(OCC)C(=Cc1ccc(OC)c(OC)c1)C(=O)C	Training	2.02
5014	20501-52-4	O=C1OC2C(C1(=C))C(OC(=O)C(=CC)C)CC(O)(CCl)C3C(OC(=O)C)C=C(C)C23(O)	Training	1.42
5015	20511-04-0	O=C(C=Cc1ccc(cc1)Br)C	Training	3.03
5016	20587-61-5	O=C(OCCOCCO)c1ccccc1	Training	1.16
5017	20605-19-0	O=C(NN)NCCCC	Training	-0.6
5018	20634-92-8	N(CC)(CCC)CCC	Training	2.68
5019	20651-71-2	O=C(O)c1ccc(cc1)CCCC	Training	3.97
5020	20668-13-7	O=C(OC)Nc1ccccc1Cl	Training	2.16
5021	20682-52-4	O=CN(c1c(cccc1C)C)CCN(CC)CC	Training	3.21
5022	20725-03-5	O=C2c3ccc(O)cc3(OC(c1ccc(O)c(O)c1)C2(O))	Training	0.87
5023	20733-11-3	n1ncc(OC)cc1	Training	-0.31
5024	20744-39-2	n1ncc(N)cc1	Training	-0.53
5025	20766-31-8	O=C(C=Cc1cccc(OC)c1)C	Training	2.27
5026	20766-36-3	O=C(C=Cc1cccc(c1)Cl)C	Training	2.81
5027	20766-37-4	O=C(C=Cc1ccccc1Cl)C	Training	2.85
5028	20772-21-8	OCC2OC(Oc1cc(cc(c1)C)C)C(O)C(O)C2(O)	Training	0.26
5029	20772-23-0	OCC2OC(Oc1cc(ccc1C(C)C)C)C(O)C(O)C2(O)	Training	1.07
5030	20772-25-2	FC(F)(F)c2cccc(OC1OC(CO)C(O)C(O)C1(O))c2	Training	0.49
5031	20782-57-4	O=C(Nc1ccc(OC)c(c1)Cl)NC	Training	1.76
5032	20818-25-1	OCC2OC(Oc1ccc(N)cc1)C(O)C(O)C2(O)	Training	-2.67
5033	20829-53-2	O=C1NC(C(=O)NC1Cc2ccc(O)cc2)Cc4c[nH]c3ccccc34	Training	1.05
5034	20830-75-5	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Training	1.26
5035	20830-81-3	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Training	1.83
5036	20838-34-0	OCC2OC(Oc1cccc(c1)CC)C(O)C(O)C2(O)	Training	0.31
5037	20838-36-2	OCC2OC(Oc1cccc(c1)C(C)(C)C)C(O)C(O)C2(O)	Training	1.01
5038	20838-40-8	OCC2OC(Oc1ccc(cc1)I)C(O)C(O)C2(O)	Training	0.75
5039	20838-44-2	O=[N+]([O-])c2cccc(OC1OC(CO)C(O)C(O)C1(O))c2	Training	-0.51
5040	20863-54-1	o1ccc(c1CN(C)C)C	Training	1.63
5041	20893-30-5	N#CCc1cccs1	Training	1.26
5042	20917-49-1	O=NN1CCCCCCC1	Training	1.48
5043	20917-50-4	O=NN1CCCCCCCC1	Training	2.04
5044	20940-43-6	O=C(Nc1ccc(cc1)Br)N(C)C	Training	2.19
5045	20980-22-7	n1cccnc1N2CCNCC2	Training	0.49
5046	20991-71-3	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(OC(=O)C)C67(C)))	Training	2.29
5047	21003-78-1	O=C(O)c2ccccc2(Nc1cccc(O)c1)	Training	3.49
5048	21085-18-7	O=C1C(=NN=C(N1(N))SC)CCC(C)C	Training	1.85
5049	21085-19-8	O=C1C(=NN=C(N1(N))SC)C2CCCCC2	Training	2.14
5050	21085-20-1	O=C1C(=NN=C(N1(N))SC)CCCCCC	Training	2.68
5051	21085-65-4	O=C(NC(C(O)C)C1OC(C(O)C(O)C1(O))SCC)C2N(CC)CC(CCC)C2	Training	1.91
5052	21087-57-0	O=C1C(=NN=C(NC)N1(N))C(C)C	Training	0.3
5053	21087-58-1	O=C1C(=NN=C(N1(N))SC)C2OCCCC2	Training	0.38
5054	21087-59-2	O=C1C(=NN=C(N1(N))SC)CC	Training	0.46
5055	21087-60-5	O=C1C(=NN=C(N1(N))SC)CCC	Training	0.93
5056	21087-61-6	O=C1C(=NN=C(N1(N))SC)C(C)C	Training	1.01
5057	21087-62-7	O=C1C(=NN=C(N1(N))SC)CC(C)C	Training	1.39
5058	21087-63-8	O=C1C(=NN=C(N1(N))SC)c2ccccc2	Training	1.66
5059	21087-64-9	O=C1C(=NN=C(N1(N))SC)C(C)(C)C	Training	1.7
5060	21117-51-1	O=[N+]([O-])OCCn1c(ncc1[N+](=O)[O-])C	Training	0.81
5061	21117-52-2	O=[N+]([O-])c1nc(n(c1Br)C)C	Training	0.44
5062	21149-88-2	O=C1NC(=O)C(C(=O)N1)(CC=C(C)C)CC	Training	1.73
5063	21154-18-7	n1c2ccccc2(ccc1N(C)C)	Training	2.81
5064	21156-62-7	O=C(OC)C(NC(=O)C)Cc1ccccc1	Training	0.92
5065	21203-68-9	O=[N+]([O-])c1cnc(cc1)C	Training	0.99
5066	21227-47-4	n1c(nc(nc1C)C(Cl)(Cl)Cl)N	Training	1.77
5067	21236-52-2	O=C(Nc1c(cccc1C)C)CCN(CC)CC	Training	2.21
5068	21236-53-3	O=C(Nc1c(cccc1C)C)CCCN(CC)CC	Training	2.06
5069	21236-54-4	O=C(Nc1c(cccc1C)C)CN(C)C	Training	0.94
5071	21244-66-6	O=C(N)c1[nH]cnc1(N=NN(CCO)CCO)	Training	-1.09
5072	21253-58-7	Oc1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N	Training	0.37
5073	21256-18-8	O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Training	4.19
5074	21270-93-9	O=C(NC1CC(C)(C)N(=O)C(C)(C)C1)CCC	Training	1.35
5075	21306-55-8	N=C(N)NC(=N)NCCCCC	Training	-1.02
5076	21316-30-3	N=1C(=NC(N(C=1N)c2ccc(OC)cc2)(C)C)N	Training	0.4
5077	21327-86-6	O=C(O)c1c(cccc1Cl)C	Training	2.31
5078	21352-09-0	O=C(Nc1c(cccc1Cl)C)C	Training	1.22
5079	21352-21-6	O=C(Nc1nccnc1)C	Training	-0.03
5080	21392-61-0	c1ccc(cc1)[Hg]C	Training	1.86
5081	21402-86-8	O=C(NCC)c1occc1	Training	0.61
5082	21413-25-2	O=C2NC(=O)C(c1ccccc1)(N2S(=O)(=O)c3ccccc3)CC	Training	2.44
5083	21413-28-5	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)N3S(=O)(=O)c4ccccc4	Training	4.04
5084	21413-53-6	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)N3S(=O)(=O)c4ccc(cc4)[N+](=O)[O-]	Training	4.04
5085	21431-58-3	O=[N+]([O-])c1c(nc(n1C)C)Br	Training	0.87
5086	21507-14-2	Oc1ccc2c(c1)CCC3C2C(OC)CC4(C)(C(O)CCC34)	Training	2.72
5087	21561-99-9	O=NN(C(=O)Nc1ccccc1)C	Training	1.72
5088	21564-17-0	N#CSCSc2nc1ccccc1s2	Training	3.3
5089	21577-72-0	N1C(CCCCCCC1)=S	Training	1.44
5090	21593-23-7	O=C(O)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)CSc1ccncc1))	Training	-1.15
5091	21609-90-5	O(c1cc(c(cc1Cl)Br)Cl)P(OC)(c2ccccc2)=S	Training	6.31
5092	21704-31-4	Oc1cccc(c1(O))CCCCCCCCCCC	Training	6.3
5093	21724-58-3	O=C(NC(=N)N)Nc1ccc(c(c1)Cl)Cl	Training	2.39
5094	21725-46-2	N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	Training	2.22
5095	21738-42-1	O=[N+]([O-])c1cc2NC(CNC(C)C)CCc2(cc1CO)	Training	2.24
5096	21787-89-3	O=[N+]([O-])c1nccn1CC(O)COCC=C	Training	0.4
5097	21787-91-7	O=[N+]([O-])c1nccn1CC(O)COCC(F)(F)F	Training	0.52
5098	21787-95-1	O=C(COC)Cn1ccnc1[N+](=O)[O-]	Training	-0.26
5099	21788-11-4	O=[N+]([O-])c1nccn1CC(O)COc2ccccc2	Training	1.43
5100	21822-34-4	n1cc(c(nc1N)N)Cc3cc(OC)c(OCc2ccccc2)c(OC)c3	Training	2.46
5101	21839-33-8	O=C(OCC)N1C=C(F)C(=O)NC1(=O)	Training	-0.17
5102	21840-66-4	O(c1ccc(c(c1)Cl)SC)P(OCC)(OCC)=S	Training	5.06
5103	21864-67-5	O=C(N)c1c(OC)cccc1(OC)	Training	-0.22
5104	21888-98-2	O=C2NC(=O)C(c1ccccc1)(CC2)C4CCN(Cc3ccccc3)CC4	Training	3.55
5105	21899-50-3	O=C(OC2CC1=CC(OC1(=O))CC4(OC4(C3OC(=O)C(=C)C23))(C))C=C(C)C	Training	1.05
5106	21905-82-8	O=[N+]([O-])c1nnc2ccccc2(c1)	Training	0.73
5107	21914-07-8	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)C(=O)N3	Training	1.96
5108	21919-05-1	O=C(N)c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N2CC2	Training	-0.02
5109	21948-70-9	n1ccnc(c1)SC	Training	1.17
5110	21948-73-2	n1cc(nc2ccccc12)SC	Training	2.79
5111	21959-57-9	O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2	Training	1.3
5112	21988-05-6	O=[N+]([O-])c1ccc(cc1C(F)(F)F)S(=O)(=O)N	Training	1.73
5113	21998-12-9	O=C(Oc1ccc(cc1)C(=O)OC)NC	Training	1.5
5114	22004-32-6	O(c1cc(c(OC)cc1CC)CC(N)C)C	Training	2.81
5115	22010-25-9	O=C(Nc1ccc(c(c1)Cl)Cl)CN2CCCCC2	Training	3.65
5116	22020-28-6	O=C(OCCCC)C=Cc1ccc(O)c(O)c1	Training	3.53
5117	22026-39-7	O=C(NN)c1ccc2OCOc2(c1)	Training	1.16
5118	22037-28-1	o1ccc(c1)Br	Training	2.18
5119	22042-71-3	O=Cc1ccc(OCC(=O)O)cc1	Training	0.79
5120	22059-21-8	O=C(O)C1(N)(CC1)	Training	-2.78
5121	22071-15-4	O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C	Training	3.12
5122	22131-79-9	O=C(O)Cc1ccc(OCC=C)c(c1)Cl	Training	2.48
5123	22138-39-2	C1C(C(C(C(C1Cl)Cl)Cl)Cl)Cl	Training	3.45
5124	22175-22-0	O=C(Nc1ccc(c(c1)Cl)C)NC	Training	2.61
5125	22181-94-8	O=C(OCC)CNC(=O)CCCCSc2ncnc1[nH]cnc12	Training	0.91
5127	22204-53-1	O=C(O)C(c1ccc2cc(OC)ccc2(c1))C	Training	3.18
5128	22224-92-6	O=P(Oc1ccc(c(c1)C)SC)(OCC)NC(C)C	Training	3.23
5129	22274-42-6	O(c1ccccc1)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Training	6.37
5130	22275-34-9	O=C2NC(=O)C(c1ccccc1)C(=O)N2	Training	-0.17
5131	22278-77-9	O=C1C(=NN=C(N1(N))S)C(C)C	Training	1.22
5132	22305-44-8	O=C1c2ccccc2(N=NN1C)	Training	0.84
5133	22316-47-8	O=C3N(c1ccccc1)c2cc(ccc2N(C(=O)C3)C)Cl	Training	2.12
5134	22342-21-8	O=C(c1ccccc1Cl)N2CCCCC2	Training	2.8
5135	22371-32-0	O=C(NN)CCCCCC	Training	0.97
5136	22374-89-6	NC(C)CCc1ccccc1	Training	2.12
5137	22385-99-5	O=C(c1ccccc1)C(C)CN2CCCCC2	Training	3.51
5138	22399-00-4	O=C(OCC)C(=Cc1ccc(cc1)[N+](=O)[O-])C(=O)OCC	Training	3.03
5139	22399-01-5	O=C(OCC)C(=Cc1ccc(cc1)Br)C(=O)OCC	Training	4.02
5140	22409-37-6	O=C(N)CCOc1ccccc1	Training	0.8
5141	22433-76-7	O=C(Nc1ccc2ncccc2(c1))C	Training	1.55
5142	22494-42-4	O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F)	Training	4.44
5143	22526-29-0	O=C(c1ccncc1)c2ccccc2(O)	Training	2.13
5144	22609-88-7	O=C1OC(C(=O)C1)c2ccccc2	Training	1.47
5145	22627-00-5	N=C(c1ccccc1)c2ccccc2C	Training	3.21
5146	22627-01-6	N=C(c1ccccc1C)c2ccccc2C	Training	3.31
5147	22627-02-7	N=C(c1ccccc1)c2c(cccc2C)C	Training	3.53
5148	22639-24-3	O=C1C=C(OC(=C1(O))CC)C	Training	1.07
5149	22664-55-7	O=C(Oc1c(cc(OCC(O)CNC(C)C)c(c1C)C)C)C	Training	2.66
5150	22680-31-5	O=S2(=O)(NC(=Nc1cccc(c12)Cl)C)	Training	0.62
5151	22707-38-6	O=C(N1C(=O)CCC1)CCC	Training	1.18
5152	22715-68-0	O=C(NC(C(=O)NC)C)C	Training	-1.21
5153	22726-00-7	O=C(N)c1cccc(c1)Br	Training	1.65
5154	22731-28-8	O=C(c1ccccc1)c2ccc(cc2)NS(=O)(=O)C(F)(F)F	Training	4.28
5155	22736-85-2	O=C(c1ccccc1)c2cccc(c2)NS(=O)(=O)C(F)F	Training	2.86
5156	22754-37-6	O=C(OCCCC)C1=CC(=O)NC(=O)N1	Training	1.06
5157	22781-23-3	O=C(Oc1cccc2OC(Oc12)(C)C)NC	Training	1.7
5158	22808-73-7	O=C(OC)c1ccc(cc1)S(=O)(=O)N	Training	0.64
5159	22813-31-6	O=C(OC)Cn1ccnc1[N+](=O)[O-]	Training	-0.09
5160	22821-80-3	O=C(Nc1ccc(cc1)S(=O)(=O)C)C	Training	0.58
5161	22900-79-4	O=C(Nc1cc(c(O)c(c1)C)C)C	Training	1.11
5162	22903-73-7	O=C(N)Cn1ccnc1[N+](=O)[O-]	Training	-1.22
5163	22913-26-4	O=C(OC)c1ccsc1	Training	1.76
5164	22928-63-8	N1C(CCCCCC1)=S	Training	1
5165	22936-75-0	n1c(nc(nc1NC(C)C(C)C)SC)NCC	Training	3.9
5166	22936-85-2	n1c(nc(nc1NC2CC2)Cl)NCC	Training	2.17
5167	22936-86-3	n1c(nc(nc1NC2CC2)Cl)NC(C)C	Training	3.06
5168	22994-85-0	O=C(NCc1ccccc1)Cn2ccnc2[N+](=O)[O-]	Training	0.91
5169	23022-51-7	O=C(OCCOCCOCCO)c1ccccc1	Training	1.09
5170	23031-25-6	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Training	0.9
5171	23031-36-9	O=C(OC1C(=C(C(=O)C1)CC#C)C)C2C(C=C(C)C)C2(C)(C)	Training	4.49
5172	23046-86-8	O=CNC(=O)C1CCC1	Training	-0.7
5173	23046-87-9	O=C(NC(=O)C1CCC1)CC	Training	-0.04
5174	23046-88-0	O=C(NC(=O)C1CCC1)C(C)C	Training	0.26
5175	23068-36-2	O=C(Nc1cccc(c1Cl)Cl)C	Training	2.09
5176	23088-24-6	N#Cc1ccc2nccnc2(c1)	Training	1.01
5177	23092-17-3	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC(F)(F)F	Training	3.97
5178	23099-85-6	n1nc(c3ccccc3(c1c2ccccc2))N(C)C	Training	3.22
5179	23103-98-2	O=C(Oc1nc(nc(c1C)C)N(C)C)N(C)C	Training	1.7
5180	23120-99-2	C[Sn]C	Training	-3.1
